category,file,line,reference,usage
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,669,tesisproject.shared.Entities.Catalogs.ResearchCategory,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategory"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,703,tesisproject.shared.Entities.Catalogs.ResearchCategoryGroup,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategoryGroup"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,727,tesisproject.shared.Entities.Catalogs.ResearchCategoryType,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategoryType"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,759,tesisproject.shared.Entities.Catalogs.TransactionType,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.TransactionType"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,783,tesisproject.shared.Entities.Catalogs.VisitState,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.VisitState"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,807,tesisproject.shared.Entities.Core.AppConfiguration,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.AppConfiguration"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,867,tesisproject.shared.Entities.Core.Budget,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Budget"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,907,tesisproject.shared.Entities.Core.BudgetTransaction,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.BudgetTransaction"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,974,tesisproject.shared.Entities.Core.Convocation,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Convocation"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1003,tesisproject.shared.Entities.Core.ConvocationRule,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ConvocationRule"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1063,tesisproject.shared.Entities.Core.ConvocationRuleIndexing,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ConvocationRuleIndexing"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1087,tesisproject.shared.Entities.Core.Document,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Document"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1136,tesisproject.shared.Entities.Core.ExternalResearcher,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ExternalResearcher"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1168,tesisproject.shared.Entities.Core.ExternalResearcherProject,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ExternalResearcherProject"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1207,tesisproject.shared.Entities.Core.FacultyScope,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.FacultyScope"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1233,tesisproject.shared.Entities.Core.FacultyScopeFaculty,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.FacultyScopeFaculty"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1254,tesisproject.shared.Entities.Core.Group,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Group"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1277,tesisproject.shared.Entities.Core.GroupMember,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.GroupMember"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1311,tesisproject.shared.Entities.Core.ObjectiveActivity,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ObjectiveActivity"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1345,tesisproject.shared.Entities.Core.ObjectiveActivityUser,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ObjectiveActivityUser"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1382,tesisproject.shared.Entities.Core.Products.Product,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.Product"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1430,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1459,tesisproject.shared.Entities.Core.Products.ProductAuthor,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.ProductAuthor"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1489,tesisproject.shared.Entities.Core.Products.ProductValue,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.ProductValue"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1527,tesisproject.shared.Entities.Core.Project,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Project"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1603,tesisproject.shared.Entities.Core.ProjectDocument,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectDocument"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1629,tesisproject.shared.Entities.Core.ProjectExtension,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectExtension"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1666,tesisproject.shared.Entities.Core.ProjectObjective,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectObjective"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1702,tesisproject.shared.Entities.Core.ProjectResearchCategory,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectResearchCategory"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1726,tesisproject.shared.Entities.Core.UserFacultyScopeAssignment,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.UserFacultyScopeAssignment"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1748,tesisproject.shared.Entities.Core.Visit,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Visit"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1756,AcademicPeriodId,"b.Property<int?>(""AcademicPeriodId"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1803,tesisproject.shared.Entities.Core.VisitIssue,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.VisitIssue"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1836,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1868,tesisproject.shared.Entities.Export.ExportField,"modelBuilder.Entity(""tesisproject.shared.Entities.Export.ExportField"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1910,tesisproject.shared.Entities.Export.ExportTemplate,"modelBuilder.Entity(""tesisproject.shared.Entities.Export.ExportTemplate"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,1947,tesisproject.shared.Entities.Export.ExportTemplateColumn,"modelBuilder.Entity(""tesisproject.shared.Entities.Export.ExportTemplateColumn"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2000,IdentityUser<int>,"b.HasOne(""Microsoft.AspNetCore.Identity.IdentityUser<int>"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2009,IdentityUser<int>,"b.HasOne(""Microsoft.AspNetCore.Identity.IdentityUser<int>"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2024,IdentityUser<int>,"b.HasOne(""Microsoft.AspNetCore.Identity.IdentityUser<int>"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2033,IdentityUser<int>,"b.HasOne(""Microsoft.AspNetCore.Identity.IdentityUser<int>"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2040,tesisproject.shared.Entities.Auth.AppUser,"modelBuilder.Entity(""tesisproject.shared.Entities.Auth.AppUser"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2042,IdentityUser<int>,"b.HasOne(""Microsoft.AspNetCore.Identity.IdentityUser<int>"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2048,tesisproject.shared.Entities.Auth.RefreshToken,"modelBuilder.Entity(""tesisproject.shared.Entities.Auth.RefreshToken"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2050,IdentityUser<int>,"b.HasOne(""Microsoft.AspNetCore.Identity.IdentityUser<int>"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2057,tesisproject.shared.Entities.Catalogs.Institution,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.Institution"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2059,tesisproject.shared.Entities.Catalogs.Country,"b.HasOne(""tesisproject.shared.Entities.Catalogs.Country"", ""Country"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2067,tesisproject.shared.Entities.Catalogs.ResearchCategory,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategory"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2069,tesisproject.shared.Entities.Catalogs.ResearchCategory,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ResearchCategory"", ""ParentCategory"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2074,tesisproject.shared.Entities.Catalogs.ResearchCategoryType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ResearchCategoryType"", ""ResearchCategoryType"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2085,tesisproject.shared.Entities.Catalogs.ResearchCategoryType,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategoryType"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2087,tesisproject.shared.Entities.Catalogs.ResearchCategoryGroup,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ResearchCategoryGroup"", ""ResearchCategoryGroup"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2096,tesisproject.shared.Entities.Core.Budget,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Budget"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2098,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2104,tesisproject.shared.Entities.Catalogs.FundingType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.FundingType"", ""FundingType"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2110,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2121,tesisproject.shared.Entities.Core.BudgetTransaction,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.BudgetTransaction"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2123,tesisproject.shared.Entities.Core.Budget,"b.HasOne(""tesisproject.shared.Entities.Core.Budget"", ""Budget"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2129,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2135,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2140,tesisproject.shared.Entities.Catalogs.TransactionType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.TransactionType"", ""TransactionType"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2151,tesisproject.shared.Entities.Core.ConvocationRule,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ConvocationRule"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2153,tesisproject.shared.Entities.Core.Convocation,"b.HasOne(""tesisproject.shared.Entities.Core.Convocation"", ""Convocation"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2159,tesisproject.shared.Entities.Catalogs.ProductType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProductType"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2168,tesisproject.shared.Entities.Core.ConvocationRuleIndexing,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ConvocationRuleIndexing"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2170,tesisproject.shared.Entities.Core.ConvocationRule,"b.HasOne(""tesisproject.shared.Entities.Core.ConvocationRule"", ""ConvocationRule"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2176,tesisproject.shared.Entities.Catalogs.IndexingSource,"b.HasOne(""tesisproject.shared.Entities.Catalogs.IndexingSource"", ""IndexingSource"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2187,tesisproject.shared.Entities.Core.Document,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Document"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2189,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2195,tesisproject.shared.Entities.Catalogs.DocumentType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.DocumentType"", ""DocumentType"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2201,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2209,tesisproject.shared.Entities.Core.ExternalResearcher,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ExternalResearcher"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2211,tesisproject.shared.Entities.Catalogs.Institution,"b.HasOne(""tesisproject.shared.Entities.Catalogs.Institution"", ""Institution"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2219,tesisproject.shared.Entities.Core.ExternalResearcherProject,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ExternalResearcherProject"", b =>"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2221,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2227,tesisproject.shared.Entities.Core.ExternalResearcher,"b.HasOne(""tesisproject.shared.Entities.Core.ExternalResearcher"", ""ExternalResearcher"")"
migrations,tesisproject.backend/Migrations/20260905070405_ArticlesFusionSync.Designer.cs,2233,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
